bgg_id,title,year_published,game_weight,avg_rating,min_players,max_players,num_owned,num_want,num_wish,mfg_playtime,com_min_playtime,com_max_playtime,mfg_age_rec,num_user_ratings
40251,Risk: Balance of Power,2008,2,5.9,2,2,1044,19,69,60,60,60,12,433
40258,Buffalo Wings,2010,3,8.1,2,2,608,23,62,180,180,180,0,133
40270,Call of Cthulhu: The Card Game,2008,3,6.9,2,2,5309,107,533,30,30,30,13,2950
40276,Masters of Venice,2009,4,6.6,2,5,1089,49,172,90,90,90,15,596
40347,Monopoly: Here and Now The World Edition,2008,2,5,2,6,839,1,11,60,60,60,8,317
40350,XLR8,2008,1,4.2,2,6,91,0,0,0,0,0,7,33
40352,Wir spielen Einkaufen,2008,2,6.2,2,4,124,0,3,30,30,30,4,55
40354,Maria,2009,4,8,2,3,4360,408,1649,210,210,210,14,2951
40370,Islas Canarias,2009,2,6.3,2,5,305,17,54,45,45,45,0,258
40376,Crazy Chefs,2008,1,5.5,2,5,95,0,4,20,20,20,0,57
40381,Modern Art Card Game,2008,2,6.6,2,5,3644,61,307,30,20,30,8,1929
40385,The Bulge,2008,2,7.1,2,2,201,5,17,240,240,240,0,51
40386,Disney Club Penguin Trading Card Game,2008,1,5,2,2,53,1,4,10,10,10,6,31
40388,Dictator. Control,2005,3,5.8,2,4,55,0,3,30,30,30,0,40
40393,FITS,2009,1,6.6,1,4,3369,94,451,45,45,45,8,3140
40398,Monopoly Deal Card Game,2008,1,6.3,2,5,18455,26,258,15,15,15,8,9377
40411,Flames of War: Open Fire,2009,3,7.2,2,0,206,1,18,0,0,0,0,67
40416,Martians!!!,2009,2,5.7,2,6,550,10,66,60,60,60,13,172
40417,Der Palast von Eschnapur,2009,2,5.6,2,4,254,6,18,60,60,60,10,162
40421,Malta!,2010,1,5,2,6,329,6,26,30,30,30,8,153
40425,Maori,2009,2,6.6,2,5,1449,82,280,30,30,30,8,1556
40432,Stratego (Revised Edition),2008,2,6.2,2,2,1969,5,44,30,30,30,8,805
40433,Crazy Old Fish War,2008,1,5.2,2,5,129,0,6,15,15,15,7,42
40440,Sector 41,2009,2,5.9,2,4,264,8,47,90,90,90,12,116
40444,Livingstone,2009,2,6.4,2,5,1920,71,226,35,35,35,8,1509
40446,Indian Chief,2004,2,6.9,2,8,51,0,31,10,10,10,0,55
40455,Skirmish Wars: Advance Tactics,2009,2,7.5,2,4,125,22,210,60,60,60,0,69
40480,FantasA­a S.A.,2008,2,5.4,2,5,262,0,8,20,20,20,12,116
40483,Anima: Beyond Good and Evil,2008,2,6.2,2,4,1127,15,56,60,60,60,0,423
40491,Verflixxt! kompakt,2009,1,6.5,2,4,648,12,24,20,20,20,8,313
40503,Birds on a Wire,2009,2,5.3,2,5,447,9,40,20,20,20,8,224
40507,Skip-Bo Junior,2003,1,5.3,2,4,343,3,8,15,10,15,4,97
40508,Scrabble Slam!,2008,1,5.1,2,4,4896,2,25,15,15,15,8,1569
40514,Scrabble Apple,2009,2,5.1,2,4,284,0,11,0,0,0,8,75
40529,Cosmic Encounter,1991,3,7.2,3,6,1571,6,76,60,60,60,0,1015
40531,Cosmic Encounter,2000,2,6.4,2,4,2427,12,65,60,60,60,12,1292
40550,Star Trek Customizable Card Game (Second Edition),2002,3,6.7,2,2,393,16,24,45,45,45,0,238
40559,Trivial Pursuit: Family,2008,1,5.2,2,6,209,0,7,60,60,60,8,65
40561,Curling Table Game,2008,1,6.7,2,8,176,38,73,5,5,5,0,155
40602,Rabbit Hunt,2009,2,6.1,2,4,134,6,19,20,20,20,0,116
40603,Incursion,2009,3,7.6,2,2,935,59,272,120,120,120,0,363
40609,Az EzAst-tA³ kincse,1986,2,6.2,2,6,111,0,3,0,0,0,0,58
40617,WArfel Express,2009,2,5.6,2,6,103,2,5,30,30,30,8,55
40619,Tonga Island,2009,2,6.1,2,4,234,4,22,40,20,40,6,88
40628,Finca,2009,2,7.1,2,4,6602,473,1444,45,45,45,10,6966
40629,Bakong,2009,1,5.5,2,6,829,4,49,20,20,20,8,540
40638,Risk: Halo Wars Collector's Edition,2009,2,6.3,3,5,951,11,72,60,60,60,12,254
40651,Too Many Monkeys,2009,1,5.6,2,6,516,7,27,20,20,20,6,188
40653,Walter Wick Can You See What I See?,2009,1,6,2,6,76,4,15,15,15,15,4,37
40654,This Big!,2009,1,5.4,2,6,124,4,12,15,15,15,8,54
40656,Catch the Mice,2009,1,5.4,2,4,190,0,14,20,20,20,8,80
40657,Funny Business,2009,1,6.1,4,8,109,3,9,30,30,30,12,30
40667,Ring-O Flamingo,2009,1,6.2,2,4,270,6,37,10,10,10,6,242
40692,Small World,2009,2,7.2,2,5,85879,926,9441,80,40,80,8,64216
40759,Cartagena: Die Meuterei,2009,2,6.4,2,4,461,16,47,45,45,45,10,223
40760,Alea Iacta Est,2009,2,6.6,2,5,2815,144,449,60,60,60,9,2709
40761,Montego Bay,2009,2,6.2,2,4,1141,18,64,60,45,60,8,662
40765,Clash of Cultures,2012,4,7.6,2,4,6197,455,2484,240,180,240,14,5330
40766,Vera Discordia,2010,3,7.3,2,2,75,2,29,50,50,50,16,37
40767,Feste Druff,2005,1,4.5,2,6,156,0,1,20,20,20,10,35
40769,Valdora,2009,2,6.8,3,5,2393,110,425,60,60,60,10,1934
40770,The Golden City,2009,2,6.6,3,4,2042,33,246,60,60,60,10,1458
40773,"BArger, Baumeister & Co.",2009,2,6,2,4,288,4,16,45,45,45,8,193
40774,Lucky Sock Dip: The Card Game,2009,1,6,2,6,124,1,1,10,10,10,4,51
40793,Dice Town,2009,2,6.9,2,5,8468,360,1536,45,45,45,10,7005
40800,Miss Poutine,2009,1,6.2,4,8,430,11,38,15,15,15,8,183
40801,Docker,2008,2,5.7,2,4,213,7,32,5,5,5,8,119
40803,Bussaco 20,2009,2,7.3,2,2,94,5,21,55,55,55,12,37
40804,Huntik: Secrets and Seekers Trading Card Game,2009,2,6.2,1,2,121,5,8,30,30,30,8,49
40808,J'te Gage Que... 2,2009,1,5.6,4,50,119,0,6,120,120,120,12,34
40816,Magestorm,2010,3,6.3,2,2,1349,18,167,60,60,60,12,394
40819,Cheese Chasers,2008,2,6.2,1,4,180,2,67,10,10,10,8,134
40823,MedWar Sicily,2009,2,6.4,1,4,256,8,33,120,120,120,10,84
40830,Genial Spezial,2009,2,6,2,4,356,7,33,40,40,40,10,199
40831,The Pillars of the Earth: Builders Duel,2009,2,6.5,2,2,2650,84,308,45,45,45,10,1454
40832,Keltis: Das Kartenspiel,2009,1,6.7,2,4,2574,40,152,20,20,20,8,1635
40834,Dominion: Intrigue,2009,2,7.7,2,6,45014,439,3076,30,30,30,13,31070
40843,Krysis,2009,3,6,2,4,479,8,61,40,40,40,10,277
40851,Battleship: The Tactical Combat Game,2008,1,5.1,2,2,507,1,11,15,15,15,7,175
40853,Trivial Pursuit: Genus VI,2006,2,5.5,2,36,325,2,10,240,240,240,15,142
40871,Crunch: The Game for Utter Bankers,2009,2,5.6,2,4,815,7,44,45,45,45,12,379
40886,Heist,2008,1,4.6,2,6,102,2,5,10,10,10,8,42
40908,Trivial Pursuit: Genus Edition Bite Size,2004,2,5.5,2,6,183,1,6,30,30,30,15,58
40935,Zoowaboo,2009,1,6.4,2,4,703,22,84,30,20,30,5,427
40938,Race for the Summit,2009,1,5.7,2,6,108,2,11,40,40,40,8,38
40941,Hide the Kids!,2009,1,6.6,2,8,434,13,71,20,20,20,4,298
40943,bOOLeO,2009,2,5.8,2,2,128,5,30,5,5,5,10,46
40949,Nur die Ziege zAhlt,2009,1,6.1,3,6,390,11,26,30,30,30,8,225
40958,6 nimmt! Junior,2009,1,5.7,2,5,330,6,21,20,20,20,5,161
40961,Topas,2009,1,5.7,1,4,239,6,13,15,15,15,8,127
40962,Burg der 1000 Spiegel,2009,1,6,2,4,404,5,44,20,20,20,6,198
40964,Unikato,2009,2,5.9,2,4,87,0,4,20,20,20,8,59
40966,In Love,2007,1,5.4,2,2,87,1,5,40,40,40,16,46
40974,Superpoly,1979,2,5,2,6,170,1,2,60,60,60,8,79
40990,Word on the Street,2009,1,6.6,2,10,3898,53,351,20,20,20,12,2364
41002,Vasco da Gama,2009,3,7.2,2,4,4929,196,866,120,60,120,12,4356
41003,Keltis: Der Weg der Steine Mitbringspiel,2009,1,6.4,2,4,1871,19,70,15,15,15,7,1195
41004,Bulge 20,2009,2,7.4,2,2,198,34,91,75,75,75,12,81
41006,Ordo,2009,3,7.3,2,2,123,13,64,45,45,45,8,83
41010,Carcassonne Junior,2009,1,6.7,2,4,6970,131,612,20,10,20,4,3548
41017,Tuk-Tuk Taxi,2009,1,5,2,4,147,2,4,30,30,30,7,88
41019,Sherwood Forest,2009,2,5.8,3,6,545,13,62,60,60,60,9,382
41021,Tangram Master,2001,2,5.8,1,4,233,2,8,10,10,10,8,85
41032,Galaxy's Edge,2009,2,6,3,4,264,26,118,60,60,60,10,178
41033,"Case Yellow, 1940: The German Blitzkrieg in the West",2011,3,7.1,2,2,694,31,97,180,180,180,0,168
41052,Loco Motive,2009,1,6.5,4,8,1417,26,118,15,15,15,8,778
41054,You Robot,2009,1,6,4,10,562,9,45,20,20,20,6,245
41065,Longships,2009,3,6.2,2,6,76,18,48,60,60,60,10,45
41066,Virgin Queen,2012,4,8,2,6,3043,233,1127,420,420,420,12,1584
41068,Twilight: The Board Game,2009,2,3.1,2,8,165,0,4,60,60,60,10,47
41090,Magnate,2008,2,7.3,2,2,222,16,79,45,45,45,13,208
41095,Clue: Secrets & Spies,2009,2,5.5,2,6,819,1,13,60,60,60,9,247
41100,King Philip's War,2010,2,7,2,2,620,19,93,120,120,120,0,179
41107,Onexeno,2008,2,6,1,7,107,2,13,20,20,20,7,60
41114,The Resistance,2009,2,7.3,5,10,57647,262,3625,30,30,30,13,37175
41123,Pirate Versus Pirate,2010,1,6,2,3,501,7,56,20,20,20,8,266
41148,Fuzzy Tiger,2009,2,6.1,2,5,79,8,33,15,15,15,8,64
41149,Linkage,2009,2,6.6,2,2,50,10,36,10,10,10,0,95
41152,Out of Sight,2008,2,5.4,2,4,145,0,7,20,20,20,8,51
41185,"Europa: Paris ist ja klar, aber wo liegt CA³rdoba?",2009,2,6.5,2,6,178,1,8,45,45,45,10,88
41186,Monopoly City,2009,2,5.6,2,6,2601,3,58,75,75,75,8,1011
41189,Animal Upon Animal: The Card Game,2008,1,4.3,2,4,110,3,12,10,10,10,5,47
41190,At Full Throttle,2009,1,5.2,2,4,81,2,5,10,10,10,5,40
41198,Trafalgar: Naval Warfare in the Age of Sail (1795-1815),2009,3,6.7,2,6,179,5,19,180,180,180,12,65
41239,Mamma Mia! Plus,2009,1,6.9,2,6,860,42,156,60,60,60,10,439
41243,Down in Flames: WWII-Guns Blazing,2010,2,7,2,6,467,9,46,30,30,30,12,126
41247,Mia,600,1,6,2,12,143,2,15,20,20,20,8,152
41259,Ramses Pyramid,2009,1,5,2,4,1443,6,32,20,20,20,8,542
41291,Ubongo Extreme: Fun-Size Edition,2009,2,6.2,1,4,753,8,20,30,15,30,7,314
41302,First Orchard,2009,1,6.7,1,4,2583,50,229,10,10,10,2,1117
41305,Orchard: The Card Game,2009,1,6.3,1,6,151,0,13,0,0,0,3,65
41310,Wiggling Cow,2009,1,5.5,1,4,65,1,10,15,15,15,6,44
41311,Black Stories 4,2008,1,6,2,15,578,0,16,45,45,45,14,190
41326,Curious George: Discovery Beach Game,2008,1,6,2,4,96,1,4,0,0,0,3,51
41329,Fire Bulls,2009,2,6.1,2,5,69,1,9,15,15,15,8,51
41334,Scary Tales: Snow White vs. The Giant,2009,2,5.2,2,2,403,3,20,20,20,20,13,158
41354,Sueca,0,2,6.3,4,4,22,0,0,30,30,30,0,31
41372,Zombie in My Pocket,2010,1,5.8,1,8,937,22,146,30,30,30,11,528
41428,Consensus Movie Edition,2009,2,6.7,3,8,84,3,11,30,30,30,17,39
41429,Band of Brothers: Screaming Eagles,2011,3,7.7,2,2,1594,133,584,90,90,90,12,630
41474,Giro d'Italia: The Game,2009,3,7.1,2,10,599,24,90,120,45,120,14,318
41490,Phantom Leader,2010,3,7.5,1,1,939,68,266,30,30,30,12,479
41493,Yamslam,2008,1,6.2,2,4,834,9,17,15,15,15,8,412
41496,Chickyboom,2008,1,5.8,2,4,414,6,22,10,10,10,4,168
41518,Horrible Histories: Rotten Romans,2008,2,3.9,2,5,70,1,3,60,60,60,10,31
41529,Creepers,2009,3,6.5,2,2,44,2,37,30,30,30,8,38
41532,Million Dollar Password,2008,1,5.7,3,4,168,1,3,0,0,0,12,58
41541,Are You the Traitor?,2009,1,5,4,10,1452,12,96,30,10,30,13,712
41569,The Great Fire of London 1666,2010,3,6.5,3,6,2309,104,411,120,80,120,12,1519
41573,Schweinebammel,2008,2,5.6,2,6,381,2,11,20,20,20,6,162
41585,FlipOut,2009,1,6,2,5,392,15,50,15,15,15,8,183
41587,Ð­Ñ€ÑƒÐ´Ð¸Ñ‚,1988,2,6.1,2,17,81,0,1,90,90,90,10,51
41604,Chain Reaction 3.0,2009,3,7.6,1,4,124,1,21,120,120,120,12,35
41611,Advanced Pacific Theater of Operations,2009,5,7.7,2,5,205,14,53,360,360,360,15,43
41612,Struggle for the Galactic Empire,2009,3,6.9,1,1,887,97,403,240,240,240,14,248
41624,Osmanli Harbi: The Ottoman Fronts 1914 to 1918,2009,3,7.8,2,2,390,27,67,360,360,360,12,66
41627,Zulus on the Ramparts!: The Battle of Rorke's Drift Second Edition,2009,2,7.4,1,1,1894,140,558,25,25,25,12,904
41636,Abandon Ship,2008,1,6.3,3,7,1360,40,131,30,30,30,10,1057
41646,Sushi Roll!,2009,1,5.4,3,8,337,4,18,10,10,10,6,136
41658,Adios Amigos,2009,1,6.2,2,4,945,11,65,15,15,15,8,667
41712,Desafino,1988,1,6.3,4,0,66,0,3,60,60,60,14,35
41749,American Rails,2009,3,7.4,3,5,1390,100,324,90,90,90,14,977
41757,Opus-Dei: Existence After Religion,2008,2,6,2,6,310,5,30,45,45,45,16,142
41762,Fastrack,2008,1,6.4,2,2,1150,13,49,10,10,10,5,583
41763,Le Passe-Trappe Grande,2008,1,7,2,2,142,8,33,5,5,5,10,140
41783,Hochstapler,2009,1,5.5,3,7,190,1,6,20,20,20,8,118
41788,Striking the Anvil: Operation Anvil Dragoon,2009,2,6.4,2,2,221,7,26,60,60,60,12,33
41833,Creationary,2009,1,5.9,3,8,4040,13,128,60,30,60,7,1753
41834,Lunar Command,2009,2,5.5,2,2,225,10,39,30,15,30,7,85
41835,Minotaurus,2009,1,5.6,2,4,2278,4,38,25,25,25,6,875
41837,Force on Force: Modern Wargaming Rules,2009,3,7.3,2,2,322,7,19,60,60,60,14,122
41844,African Park,2009,1,5.9,2,4,158,8,19,20,20,20,7,80
41849,1866: The Struggle for Supremacy in Germany,2016,3,6.9,2,2,299,26,111,300,180,300,14,114
41857,Zoo Panic,2009,1,4,2,4,51,0,1,20,20,20,4,34
41860,Kangaroo,2009,1,5.7,3,6,273,3,21,10,10,10,5,138
41863,Axis & Allies: 1942,2009,3,6.9,2,5,5427,42,296,240,240,240,12,2412
41875,Trader,2009,1,6.5,2,4,358,16,57,15,15,15,10,264
41878,Coast-to-Coast Rails,2009,2,6.6,3,6,39,8,24,60,60,60,10,42
41890,Food Chain,2009,1,5.5,2,4,248,4,36,30,30,30,8,154
41894,Activity professional!,1992,2,5.4,3,16,90,0,0,45,45,45,12,30
41898,EpAillyt,2009,2,5.5,2,4,107,5,11,60,60,60,9,112
41916,The Magic Labyrinth,2009,1,6.8,2,4,9300,137,969,30,20,30,6,5201
41933,Arctic Scavengers,2009,2,6.8,2,5,3631,155,1029,60,45,60,12,3064
41934,World at War: The Untold Stories,2010,3,8,2,2,362,35,83,60,60,60,0,131
41955,Eurooppa Tietopeli,0,2,5.5,2,6,78,0,0,45,45,45,12,51
41958,MAuse WArfeln,2000,1,5.3,2,4,90,2,1,30,30,30,5,34
41995,Monopoly: Star Trek Continuum Edition,2009,2,5.5,2,6,170,2,13,120,120,120,8,54
42006,GlAcks-Piraten,2008,1,5.6,2,4,226,1,7,10,10,10,4,99
42050,Eurobusiness,1983,1,4.8,2,5,615,0,4,90,90,90,14,515
42052,Vinhos,2010,4,7.5,2,4,4662,383,1520,135,60,135,12,4577
42057,Utopian Rummy,2009,2,6.7,2,2,160,7,59,30,30,30,10,101
42062,Pants on Fire!,2009,1,5.2,2,8,125,3,7,60,30,60,13,41
42066,Hotel Amsterdam,2009,2,5.8,2,4,121,5,17,45,45,45,8,88
42101,All Things Zombie: Better Dead Than Zed!,2009,3,7.6,1,8,188,10,51,45,45,45,12,69
42105,Mixmo,2009,1,6.4,2,6,600,4,23,15,15,15,8,333
42111,Fzzzt!,2009,2,6.2,2,4,1205,27,136,30,30,30,8,865
42112,Mob Ties: The Board Game,2011,3,6.7,3,6,197,16,126,90,90,90,13,174
42124,Dungeon Twister 2: Prison,2009,3,7.3,1,2,2468,152,640,60,60,60,10,1191
42131,War of the Ring,2009,3,7.2,2,2,313,3,43,180,60,180,10,118
42132,Scary Tales: Little Red vs. Pinocchio,2009,1,5.2,2,2,439,5,16,20,20,20,13,184
42142,Doctor Who: Solitaire Story Game,2009,3,8,1,1,509,21,249,45,45,45,11,280
42188,Make 'n' Break CHALLENGE,2009,1,6.1,2,4,163,7,11,30,30,30,8,58
42195,Labyrinth: The Duel,2009,1,6,1,2,382,8,32,15,15,15,8,151
42206,7 Ate 9,2009,1,6.1,2,4,1154,7,54,5,5,5,8,502
42207,Super Circles,2009,1,6,2,4,264,3,16,5,5,5,8,170
42215,Tobago,2009,2,7.1,2,4,12611,746,3077,60,60,60,10,11082
42216,Death Note Investigation Card Game,2009,2,6.4,4,8,175,9,43,30,30,30,14,85
42227,rioMino,1997,2,6,2,2,114,6,22,15,15,15,8,37
42244,Martinique,2009,2,6.3,2,2,1807,34,158,30,30,30,10,1065
42255,"The Kaiser's War: World War I, 1918-19",2010,3,7.3,1,2,313,13,30,240,240,240,12,59
42256,Cold War Battles 2: Pentomic Wurzburg & Kabul '79,2010,3,6.7,1,2,257,4,18,240,240,240,12,47
42257,Battle Spirits: Trading Card Game,2009,2,7.1,2,4,59,2,8,45,45,45,10,31
42259,"Admiral Ackbar ""It's a TRAP!"" GAME",2009,2,3.9,2,5,12,1,10,30,30,30,5,35
42275,Black Prince: Crecy & Navarette,2009,3,6.5,2,2,258,7,13,240,240,240,12,32
42279,Run Wild,2009,1,6.1,2,4,180,1,7,5,5,5,8,60
42306,Wings of War: WW2 Deluxe set,2009,2,7.3,2,4,681,34,106,45,45,45,8,351
42311,My First BrainBox,2008,1,6.1,1,8,76,2,4,10,10,10,3,34
42328,Pax Baltica,2009,3,7.3,2,2,940,46,184,840,60,840,12,346
42336,Ultimate Tic-Tac-Toe,2008,2,6,2,4,74,2,16,15,5,15,6,76
42352,Morgan's a' Comin'!,2009,1,5.8,2,2,433,0,5,30,30,30,10,66
42360,Space Pirates,2009,2,5.6,2,4,413,9,47,60,60,60,12,153
42361,Pocket Dungeon,2009,2,7.2,1,1,296,6,163,45,45,45,8,103
42368,Inquisitio,2009,2,5.4,3,5,296,10,35,30,30,30,13,142
42380,Linwood,2009,2,5.4,2,6,143,10,40,30,30,30,8,92
42396,The Eagle and The Star,2009,4,7.6,2,4,172,18,72,180,180,180,12,114
42415,Dungeon Crawl,0,0,8.5,1,5,103,15,124,120,120,120,10,42
42444,Batt'l Kha'os,2009,2,6.3,2,2,1298,12,100,30,30,30,10,689
42448,We Didn't Playtest This Either,2009,1,5.9,2,10,2381,12,60,10,1,10,12,811
42452,Rattus,2010,2,6.8,2,4,5932,268,1050,45,45,45,10,5767
42453,Triviathon,2008,2,6,2,12,98,2,16,45,45,45,8,42
42470,Aljubarrota,2009,3,6.2,3,6,135,2,17,70,70,70,7,59
42487,Lost Cities: The Board Game,2008,2,6.8,2,4,6187,137,785,60,30,60,8,4027
42490,Pony Express,2009,2,6.5,3,5,901,91,245,45,45,45,8,718
42493,Giro D'Italia Card Game,2009,1,5.8,2,6,251,3,15,30,30,30,14,108
42498,Ambagibus,2009,1,6.5,1,1,89,1,40,15,15,15,0,61
42499,1000,0,2,6.5,2,4,28,0,3,60,60,60,6,42
42542,Monopoly: Seinfeld Collector's Edition,2009,2,5.2,2,6,102,0,5,60,60,60,8,31
42560,The Hell of Stalingrad,2009,3,7,1,4,499,26,129,90,90,90,10,255
42591,Summer Lightning: The Invasion of Poland 1939,2011,3,6.8,1,2,251,11,56,240,240,240,12,52
42617,Dune Express,2009,2,6,2,5,357,35,211,15,15,15,7,220
42627,MidEvil Deluxe,2009,2,6.1,2,6,403,2,32,60,60,60,12,114
42636,Gemischtes Doppel,2006,1,5.6,1,6,318,0,4,30,30,30,16,102
42641,Slouch Hats and Eggshells: The Allied Invasion of Syria & Lebanon 1941,2011,3,7.1,1,2,252,16,49,360,240,360,0,51
42644,Activity Junior,1997,1,5.7,2,12,172,1,2,30,30,30,8,62
42651,Airborne in My Pocket,2009,2,7,1,2,407,11,186,15,15,15,10,194
42660,1886,2009,4,7.3,2,7,126,37,75,0,0,0,14,48
42673,Field Commander: Napoleon,2011,3,7.7,1,1,2396,219,776,180,180,180,12,941
42685,Connect 4x4,2009,1,5.8,2,4,292,3,6,15,15,15,8,139
42686,Pictureka! Flipper,2009,1,4.7,2,10,145,0,4,0,0,0,6,48
42688,Hibernia,2009,2,6.2,3,4,475,15,81,40,40,40,8,231
42691,RA–K,2009,1,5.4,2,5,377,1,22,20,20,20,8,199
42702,Jackal,2009,1,5.7,2,4,338,3,24,120,120,120,8,339
42704,Mi Tierra,2010,3,6.6,2,4,150,8,53,60,60,60,9,69
42713,Arcane Legions,2009,2,6.3,2,6,831,7,68,120,60,120,10,286
42727,Iconica,2008,2,7.1,2,4,140,5,36,30,30,30,12,75
42731,Lock 'n Load: Heroes of the Gap,2011,3,8,2,2,315,27,89,90,90,90,12,119
42743,Opera,2009,3,6.6,2,4,1233,49,237,90,90,90,12,1013
42748,1812: The Cradle of Steam Railways,2011,4,7.2,2,4,77,50,63,180,180,180,12,65
42776,Gears of War: The Board Game,2011,3,7.5,1,4,7485,353,1606,180,60,180,14,4806
42783,What Price Glory?,2013,2,6.9,2,2,409,15,43,240,240,240,12,88
42789,Restaurant Row,2009,2,6.6,2,4,106,14,53,60,60,60,12,65
42881,Trenches of Valor,2009,2,6.4,2,2,246,19,66,25,25,25,13,103
42882,"World War IV: One World, One King",2009,3,6.7,3,5,130,15,54,240,240,240,0,35
42892,The Isle of Doctor Necreaux,2009,2,5.5,1,5,1018,22,161,40,40,40,14,614
42897,Infantry Attacks: August 1914,2010,3,6.8,2,2,191,9,24,30,30,30,12,45
42898,Pocket Battles: Celts vs. Romans,2009,2,6.4,2,2,2744,57,254,30,30,30,8,1254
42901,Attandarra,2009,3,6.5,2,4,102,4,14,60,60,60,12,66
42910,Peloponnes,2009,2,7.1,1,5,2913,253,986,45,45,45,10,2790
42920,UNO Moo!,2008,1,5.4,2,4,361,1,10,15,15,15,3,170
42929,Martian Rails,2009,3,7.2,2,6,916,49,134,180,120,180,12,395
42939,Invasion from Outer Space: The Martian Game,2010,3,7.1,2,6,2018,99,361,120,60,120,12,857
42968,Pressure Matrix,2010,3,4.5,2,5,293,3,22,45,45,45,10,128
42969,Hagoth: Builder of Ships,2010,2,5.5,2,4,230,9,45,20,20,20,6,162
42980,Myth: Pantheons,2010,2,5.6,3,6,534,11,54,45,45,45,10,239
42997,Blitz! A World in Conflict,2015,3,7.8,1,5,592,50,203,480,30,480,12,216
43015,Hansa Teutonica,2009,3,7.7,2,5,11697,728,3035,90,45,90,12,12527
43022,Yomi,2011,2,7,2,2,3011,165,844,30,30,30,10,2896
43023,Polizei-Alarm!,2009,1,6.4,2,4,181,20,32,25,25,25,6,111
43041,Black Stories: Movie Edition,2009,1,5.8,2,15,435,3,26,20,20,20,12,146
43042,Black Stories Junior: Blue Stories,2009,0,5,2,15,112,0,4,222,2,222,8,31
43043,Black Stories Junior: Green Stories,2009,2,5.1,2,15,217,0,3,222,2,222,8,53
43080,Miksi juuri MAntsAlA...?,2009,1,6,2,6,20,0,3,20,20,20,10,41
43096,WYPS,2009,3,7.6,2,2,23,9,23,30,30,30,10,34
43110,Anno Domini: America,2009,2,7.1,2,8,111,0,14,30,30,30,10,41
43111,Chaos in the Old World,2009,3,7.7,3,4,15113,856,3978,120,60,120,13,14625
43136,Chunky Fighters,2009,1,6.2,2,99,295,12,147,10,10,10,6,200
43152,Assyria,2009,3,6.8,2,4,2173,68,285,90,45,90,12,1645
43167,The Livestock Market,2009,1,5.6,2,4,63,1,4,20,20,20,7,42
43168,Scrappers,2009,2,5.8,2,4,685,1,33,60,30,60,9,193
43169,Supernova: A New Exodus,2015,2,7,2,2,100,2,9,35,25,35,10,50
43171,Black Stories Junior: White Stories,2009,1,4.9,2,15,415,0,5,222,2,222,8,136
43196,Yalu: The Chinese Counteroffensive in Korea,2010,3,7.3,1,2,367,17,62,600,300,600,12,85
43231,Balance of Power,2012,2,5.5,2,6,223,3,32,120,120,120,13,112
43233,Nmbrs!,2009,2,5.1,2,8,125,0,3,20,20,20,7,55
43245,Caesar's Gallic War,2009,3,7.1,2,2,264,46,112,180,180,180,12,120
43249,The BoardGameGeek Game,2009,2,6,3,6,1087,18,115,60,60,60,8,601
43262,Neuroshima Hex! Duel,2009,3,7.6,2,2,1845,53,162,30,30,30,10,837
43264,Pocket Rockets,2009,1,6.3,2,4,1348,41,173,20,20,20,10,767
43295,Distrito 21,1987,2,6.2,2,2,57,0,1,30,30,30,9,33
43307,Baltimore & Ohio,2009,4,7.2,3,6,946,72,187,120,120,120,13,626
43320,Tomb: Cryptmaster,2009,3,6.5,2,6,1147,30,136,120,120,120,12,581
43332,Austerlitz 20,2009,2,6.9,2,2,177,14,31,45,45,45,12,70
43340,Kung Fu,2009,1,4.4,4,8,112,0,4,20,20,20,8,67
43365,Kansas Pacific,2009,3,6.6,3,6,746,32,73,100,100,100,14,259
43393,Cubiko,2009,1,6.5,2,4,134,9,28,10,10,10,6,118
43443,Castle Panic,2009,2,6.7,1,6,25044,238,2195,60,60,60,10,14783
43486,The Trial of Socrates,2009,2,6.4,2,2,53,8,15,20,20,20,10,30
43489,Politix,2009,1,5.7,2,6,67,2,7,30,30,30,10,94
43526,Germantown,2010,3,7.4,2,2,807,29,68,180,180,180,0,168
43528,World Without End,2009,3,7.2,2,4,7232,216,806,120,90,120,12,4746
43530,Party Alias,2009,1,6.1,4,24,1115,3,28,30,30,30,11,690
43570,Friday,2011,2,7.1,1,1,30876,289,2600,25,25,25,13,17751
43578,Monster Chase,2009,1,6.3,1,6,2096,22,155,10,10,10,4,940
43691,Delve: The Dice Game,2009,1,6.4,1,1,660,15,227,20,20,20,0,450
43693,Delve the Card Game,2009,1,6.1,1,1,189,7,79,30,30,30,0,85
43775,Monopoly: Onyx Edition,2007,0,6,2,6,134,2,3,60,60,60,8,31
43799,Coral Sea Solitaire,2010,3,5.4,1,1,278,6,34,240,240,240,12,35
43801,"Afrikakorps: Decision in the Desert, 1941-42",2010,3,7.4,1,2,295,13,33,240,240,240,12,62
43802,1940: What If Germany Went East?,2010,2,6.6,2,4,244,5,11,240,240,240,12,34
43845,18Ardennes,2010,4,7.7,3,5,104,47,81,300,300,300,14,86
43856,Chronology,2008,2,6.3,2,6,218,1,19,20,20,20,8,95
43868,The Adventurers: The Temple of Chac,2009,2,6.6,2,6,5536,270,1133,45,45,45,10,4698
43890,Jenga Max,2009,1,5,2,6,254,2,6,20,10,20,8,94
43927,Trivial Pursuit: Team,2009,2,5.7,2,6,430,1,12,45,45,45,12,144
44125,Ogre Castle,2009,1,6.7,3,4,67,4,36,60,60,60,10,52
